host_type,host_group,host,port,scheme,path,endpoint,organization,name,driver.name,_id
domain,avtomega.uz,avtomega.uz,443,https,/user/online_payment/paycom/,https://avtomega.uz/user/online_payment/paycom/,ООО «Automega Motors»,Automega Motors,generic,5c344c9fe6a51ca84399f1d6
domain,avtoportuz.uz,api.avtoportuz.uz,443,https,/payme/pay,https://api.avtoportuz.uz/payme/pay,"ООО «""AVTOPORT"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",Avtoport,generic,6957e5b2ccaf6835002a712f
domain,avtoshablon.uz,avtoshablon.uz,443,https,/avtotest/payment/webhook/payme/,https://avtoshablon.uz/avtotest/payment/webhook/payme/,ЧП «ZOKIROV HIKMATILLA»,YATT ZOKIROV HIKMATILLA SHAVKATILLA O'G'li,generic,699447aa88c58d26c8e5ed2b
domain,avtoshablonlar.uz,api.avtoshablonlar.uz,443,https,/payment/webhook/payme,https://api.avtoshablonlar.uz/payment/webhook/payme,ЧП «ZOKIROV HIKMATILLA»,YATT ZOKIROV HIKMATILLA SHAVKATILLA O'G'li,generic,69931055bdf9e057f8c93d59
domain,avtotest-ai.uz,api.avtotest-ai.uz,443,https,/api/payment/webhooks/payme/,https://api.avtotest-ai.uz/api/payment/webhooks/payme/,ЧП «ZIYAYEVA MADINABONU»,AvtoTest AI,generic,690d978698145eb63ac7a59d
domain,avtotok.uz,api.avtotok.uz,443,https,/api/payments/payme/create,https://api.avtotok.uz/api/payments/payme/create,"ООО «""AVTO TOK"" MCHJ»",AVTO TOK,generic,69ef0af60ba8aa967a862fa4
domain,avtozor.uz,stgapi.avtozor.uz,443,https,/transaction/payme/merchant,https://stgapi.avtozor.uz/transaction/payme/merchant,"ООО «""AMEGA ITS"" MCHJ»",AMEGA ITS,generic,6a0c45562aaf5e3db0dc799e
domain,avtra.com,paytest.avtra.com,443,https,/dcs/payMe,https://paytest.avtra.com/dcs/payMe,"ООО «""MY FREIGHTER"" MCHJ»",Centrum Air,generic,681c755b5eef6c79db41d23e
domain,axiom.uz,api.axiom.uz,443,https,/api/Merchant/payme,https://api.axiom.uz/api/Merchant/payme,ЧП «MURODOVA MADINA»,MURODOVA MADINA JAMSHIDBEK QIZI,generic,6548793a41a367e34fc9f54b
domain,aydmaxx.uz,aydmaxx.uz,443,https,/api/payme,https://aydmaxx.uz/api/payme,"ООО «""AYDMAXX GROUP"" MCHJ»",AYDMAXX,generic,6a2148157fd7154d3609a182
domain,ayolclub.uz,api.ayolclub.uz,443,https,/ru/api/v1/billing/payme/,https://api.ayolclub.uz/ru/api/v1/billing/payme/,"ООО «""QIZIL POMADA"" MCHJ»",QIZIL POMADA,generic,685534b753a2e309cf075a5e
domain,ayoluchun.uz,app.ayoluchun.uz,443,https,/paycom/,https://app.ayoluchun.uz/paycom/,ННО «Imkon Uzbekistan»,Imkon Uzbekistan,generic,6245995e257faf2854fd5f08
domain,aypi.uz,aypi.uz,1201,https,/oybek/payme,https://aypi.uz:1201/oybek/payme,"ООО «""OYBEK YOUTUBER"" MCHJ»",OYBEK YOUTUBER ООО,generic,699bf531882f0c65c9213949
domain,azbicoffee.uz,payment2.azbicoffee.uz,443,https,/api/partner/webhook/payme/aifu,https://payment2.azbicoffee.uz/api/partner/webhook/payme/aifu,ЧП «YOVQOCHEVA DINORA»,YOVQOCHEVA DINORA HUSNIDDIN QIZI,generic,6a352c186c2dd3d893e39ae5
domain,azbicoffee.uz,payment2.azbicoffee.uz,443,https,/api/partner/webhook/payme/umart,https://payment2.azbicoffee.uz/api/partner/webhook/payme/umart,ЧП «UMAROVA ROBIYA»,УМАРОВА РОБИЯ,generic,6a462e1b005d846d7bdbc0f7
domain,azbicoffee.uz,payment2.azbicoffee.uz,443,https,/api/webhook/payme,https://payment2.azbicoffee.uz/api/webhook/payme,"ООО «""AZBI"" MCHJ»",AZBI,generic,69982b0d8dbbeda52ae0ebd0
domain,azera.uz,azera.uz,1476,https,/user/payme,https://azera.uz:1476/user/payme,"ООО «""AZERRA"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",AZERA,generic,69218af2012d1919393043a4
domain,aziamozaik.ru,app-home-api.aziamozaik.ru,443,https,/api/payments/payme-webhook,https://app-home-api.aziamozaik.ru/api/payments/payme-webhook,"ООО «""HOME BUILD SHOP"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",HOME BUILD SHOP,generic,68e3c239fcd578d21cfab168
domain,azip.uz,azip.uz,443,https,/payment/payme,https://azip.uz/payment/payme,"ООО «""ADAMANT MOTORS"" MCHJ»",ADAMANT MOTORS,generic,67e0f918ed17d6583aa25f92
domain,azweb.uz,azweb.uz,443,https,/payment/payme,https://azweb.uz/payment/payme,"ООО «""TWENTY ONE ENTERTAINMENT"" MCHJ»",TWENTY ONE ENTERTAINMENT,generic,66041d995b347a44404c6f73
domain,azweb.uz,azweb.uz,443,https,/salom/payment/payme,https://azweb.uz/salom/payment/payme,"ООО «""TWENTY ONE ENTERTAINMENT"" MCHJ»",TWENTY ONE ENTERTAINMENT,generic,661ccf47067bde847bea9eef
domain,b2bmarket.uz,b2bmarket.uz,443,https,/api/api/pay,https://b2bmarket.uz/api/api/pay,"ООО «""B2BMARKET"" MCHJ»",B2BMARKET,generic,675bd949b42aa8a5ada9e189
domain,babakhanfoundation.org,babakhanfoundation.org,443,https,/pay/,https://babakhanfoundation.org/pay/?pay=Payme,ННО «МУФТИЙ БАБАХАНОВЛАР ЖАМҒАРМАСИ»,МУФТИЙ БОБОХОНОВЛАР ЖАМҒАРМАСИ,generic,64ad684ee4e564c98284caca
domain,baby-up.uz,baby-up.uz,443,https,/api/payment/payme/merchant,https://baby-up.uz/api/payment/payme/merchant,ЧП «GALIYEV RUZALIN»,Baby Up,generic,67cacafaacc1d034de68a4f3
domain,babyhouse.uz,babyhouse.uz,443,https,/,https://babyhouse.uz/?wc-api=wc_payme,ЧП «MADJIDOV DAVRON»,BABY HOUSE,generic,657996e71fbd780a670940b7
domain,babymarket.uz,babymarket.uz,443,https,/,https://babymarket.uz/?wc-api=wc_payme,ЧП «BABABEKOV RUSTAM»,BABABEKOV RUSTAM TAIRJANOVICH,generic,669a4d38b9762cf5a0897ef2
domain,back2game.uz,api.back2game.uz,443,https,/api/payments/payme,https://api.back2game.uz/api/payments/payme,ЧП «QOSIMOV NAJOTBEK»,B2GAME CAR SIMULATOR,generic,6916d56da0a262f50519fb25
domain,bagira.uz,api.bagira.uz,443,https,/api/v1/finance/transaction-payme/,https://api.bagira.uz/api/v1/finance/transaction-payme/,ООО «ISMAILOVA ZAMIRA ANVAROVNA»,1/2-81-дўкон	Исмаилова Замира Анваровна,generic,67d17888cc96ffca8016a061
domain,baht.uz,telegram.baht.uz,8082,https,/,https://telegram.baht.uz:8082/?route=extension/kit_payme/payment/kit_payme&f=Callback,"ООО «OOO  ""BAXT""»",BAXT,generic,65c49c4af4193eeca0ad4e97
domain,banafa.uz,www.banafa.uz,443,https,/personal/order/notification.php,https://www.banafa.uz/personal/order/notification.php,ООО «GLAMOUR COSMETICS MCHJ»,BANAFA,generic,6799e3b71a1e9b19f9ddcd3e
domain,bananatv.uz,api.bananatv.uz,443,https,/api/payments/payme/v2,https://api.bananatv.uz/api/payments/payme/v2,"ООО «""KINOKAM"" MCHJ»",KINOKAM,generic,68de74b8eb2fbb0889264a06
domain,banbase.uz,api.banbase.uz,443,https,/v1/payments/payme,https://api.banbase.uz/v1/payments/payme,ООО «ITHUB»,Joyida POS,generic,69eb85880ba8aa967a862ed5
domain,band24.uz,band24.uz,443,https,/api/billing/payme,https://band24.uz/api/billing/payme,ЧП «AL-AKXALI XAMID»,band24,generic,6a0388db6db6eb2d61f577b0
domain,bandbooster.uz,api.bandbooster.uz,443,https,/payments/api/payme/,https://api.bandbooster.uz/payments/api/payme/,"ООО «""INTERNATIONAL SOFTWARE"" MCHJ»",INTERNATIONAL SOFTWARE,generic,67c057c65187fec14ba96055
domain,bandscore.uz,bandscore.uz,443,https,/v1/payments/payme/webhook,https://bandscore.uz/v1/payments/payme/webhook,"ООО «""AIBURCHAK"" XK»",AIBURCHAK,generic,6a45ff0a0164c95298d285ff
domain,banisa.uz,banisa.uz,443,https,/api/payme/callback/19354dbf-e979-48bc-870d-d1aa9000da8a,https://banisa.uz/api/payme/callback/19354dbf-e979-48bc-870d-d1aa9000da8a,"ООО «""BESTLAB"" MCHJ»",BESTLAB,generic,6a0da51b269df6082e44c9ba
domain,banisa.uz,banisa.uz,443,https,/api/payme/callback/1f666d27-873d-40ec-a1eb-c8a0a7347f3e,https://banisa.uz/api/payme/callback/1f666d27-873d-40ec-a1eb-c8a0a7347f3e,"ООО «""A`LO KOZ PLUS"" MCHJ»",A'LO KOZ PLUS,generic,6a38d653395419e77320e1a1
domain,banisa.uz,banisa.uz,443,https,/api/payme/callback/de802160-bc16-4e28-8c6c-3dbda1e7dcea,https://banisa.uz/api/payme/callback/de802160-bc16-4e28-8c6c-3dbda1e7dcea,"ООО «""MEDILUX MEDICAL CENTER"" MCHJ»",Medilux medical center,generic,69e72340adc989d99c87540a
domain,baraka-ai.com,baraka-ai.com,443,https,/midas-api/payment/payme,https://baraka-ai.com/midas-api/payment/payme,ЧП «SHARIPOV XUSAYINBEK»,Baraka ai,generic,697a63f493479fbf2e9d6584
domain,baraka-taxi.uz,my.baraka-taxi.uz,443,https,/admin/pay-ment/payme-end-point,https://my.baraka-taxi.uz/admin/pay-ment/payme-end-point,"ООО «""MASTER-ZAR"" XK»",MASTER-ZAR,generic,65c31b19a10775d0a7ff05e4
domain,barakadev.uz,pay.barakadev.uz,443,https,/payme,https://pay.barakadev.uz/payme,"ООО «""BUSSINES TRADE JSH"" MCHJ»",Business Trade JSH,generic,65d20babde9e0abfa2a73571
domain,barakadev.uz,pay.barakadev.uz,443,https,/payme,https://pay.barakadev.uz/payme,ООО «Goods Trade Mall Mas'uliyati Cheklangan Jamiyat»,Baraka Nasiya,generic,65ddf59122e21dc2a3365d73
domain,barakadev.uz,pay.barakadev.uz,443,https,/payme,https://pay.barakadev.uz/payme,ООО «Infinite Trade 2014 Mas'uliyati Cheklangan Jamiyat»,Baraka Nasiya,generic,65ddf5eea10775d0a7014342
domain,barakadev.uz,pay.barakadev.uz,443,https,/payme,https://pay.barakadev.uz/payme,ООО «Infinity-System Mas'uliyati Cheklangan Jamiyat»,Baraka Nasiya,generic,65ddf4e7a10775d0a701432c
domain,barberstore.uz,event.barberstore.uz,443,https,/,https://event.barberstore.uz/?wc-api=wc_payme,"ООО «""BARBER  ACADEMY"" MCHJ»",BARBER ACADEMY,generic,67ed11786bf6277154a673dd
domain,basconi.uz,basconi.uz,443,https,/module/paymepaycom/notification,https://basconi.uz/module/paymepaycom/notification,"ООО «""MYMODA"" MCHJ»",Basconi.uz,generic,65c353da3c319dec9d8a22b6
domain,basmalaplay.uz,basmalaplay.uz,443,https,/btv-controlp/pay-ment/payme-end-point/,https://basmalaplay.uz/btv-controlp/pay-ment/payme-end-point/,"ООО «""MEGA GOLD STAR MEDIA 2112"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",UZCONT PLAY,generic,68935427cab302211ad20e9b
domain,batalichev.pro,banan-payme.batalichev.pro,443,https,/y6g4W29HvpJ0of319C0QB12X3tHXcC-kyWtaMnGQHtkSKeGQB83Cjln4Gp5zZ41su2iVJp/rpc,https://banan-payme.batalichev.pro/y6g4W29HvpJ0of319C0QB12X3tHXcC-kyWtaMnGQHtkSKeGQB83Cjln4Gp5zZ41su2iVJp/rpc,ЧП «ABDULLAYEV AMAL»,Banan Analytics Bot,generic,67596466a048b8a8225a8913
domain,baxolash.uz,api-payment.baxolash.uz,443,https,/payment/api/payment/paycom/process,https://api-payment.baxolash.uz/payment/api/payment/paycom/process,"ООО «ООО ""ELEKTRON BAHOLASH""»",ELEKTRON BAHOLASH,generic,6555bde1e015f52240e98270
domain,baxtrestoran.uz,back.baxtrestoran.uz,443,https,/api/payments/payme/endpoint,https://back.baxtrestoran.uz/api/payments/payme/endpoint,"ООО «""SARDOR SARVAR BARAKA SERVIS"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",BAXT MILLIY TAOMLAR RESTORANI,generic,692a94927d258add38eaf491
domain,bbazar.uz,bbazar.uz,443,https,/api/webhook/payme,https://bbazar.uz/api/webhook/payme,"ООО «""ALIF24 AI TEXNOLOGIES"" MCHJ»",ALIF24 AI TEXNOLOGIES,generic,6a472cdab42f7c214f5dbeec
domain,bbqburger.uz,api.bbqburger.uz,80,http,/v1/billing/payme,http://api.bbqburger.uz/v1/billing/payme,"ООО «ООО ""BARBEQUE BURGER""»",BBQ BURGER,generic,5ffd4c6c985203a14048dc52
domain,bdm.uz,api-doctortop.bdm.uz,443,https,/api/payme/merchant,https://api-doctortop.bdm.uz/api/payme/merchant,ЧП «undefined undefined»,YATT XAYDAROV ULUG‘BEK BAXRIDDINOVICH,generic,6978515192bd7b30b2fd22ee
domain,bdm.uz,api.yangidex.bdm.uz,443,https,/api/payments/paycom,https://api.yangidex.bdm.uz/api/payments/paycom,"ООО «""BERUNIY AVTOGAZ NAZORAT"" MCHJ»",BERUNIY AVTOGAZ NAZORAT,generic,6a45ffd2350f0920e54595c3
domain,beetel.uz,bill.beetel.uz,4443,https,/ajax/index/payme,https://bill.beetel.uz:4443/ajax/index/payme,ООО «BeeTel»,BeeTel,generic,643544128ee89704b522a2c5
domain,beezz.uz,api.beezz.uz,443,https,/payment/payme,https://api.beezz.uz/payment/payme,"ООО «""LISTO MARTY"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",BEEZZ,generic,6941534ea9789bb6e4e414d0
domain,beezz.uz,api.test.beezz.uz,443,https,/payment/payme,https://api.test.beezz.uz/payment/payme,"ООО «""LISTO MARTY"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",LISTO MARTY,generic,6937c4b3cd8ce707a2fe359c
domain,befit.uz,events.befit.uz,443,https,/,https://events.befit.uz/?wc-api=wc_payme,"ООО «ООО ""BEFIT-ECO""»",BEFIT ECO,generic,64b90b70e4e564c98285bb8a
domain,befit.uz,race.befit.uz,443,https,/,https://race.befit.uz/?wc-api=wc_payme,"ООО «ООО ""BEFIT-ECO""»",BEFIT ECO,generic,6295c260537074450597674e
domain,beget.app,adakgerarern.beget.app,443,https,/fleet/paycom/,https://adakgerarern.beget.app/fleet/paycom/,"ООО «ООО ""RICH TAXI""»",RICH TAXI,generic,64de0c84d213de58efc511ee
domain,beget.app,copudlooffil.beget.app,443,https,/fleet/paycom/,https://copudlooffil.beget.app/fleet/paycom/,"ООО «""TASHMEDIATRANS"" MCHJ»",TASHMEDIATRANS,generic,6639d9092eb76ec81b6a7f6a
domain,beget.app,eloulumlay.beget.app,443,https,/uzumtaxi/fleet/paycom/,https://eloulumlay.beget.app/uzumtaxi/fleet/paycom/,"ООО «""MIR-COMFORT N1"" MCHJ»",UZUN TAXI,generic,64802aa4bdb73dc1caa9a00a
domain,beget.app,feequeeluko.beget.app,443,https,/fleet/paycom/,https://feequeeluko.beget.app/fleet/paycom/,"ООО «""YENGIL AVTO TRANS 777"" MCHJ»",YENGIL TAXI,generic,63975a6f0c4c67ea060407a8
domain,beget.app,fokupieclue.beget.app,443,https,/fleet/paycom/,https://fokupieclue.beget.app/fleet/paycom/,"ООО «""BIZNES TAKSI 1"" MCHJ»",BIZNES TAXI 001,generic,67a1afaf320c36e44dec8ca5
domain,beget.app,futhafeekoo.beget.app,443,https,/gruzgo/fleet/paycom/,https://futhafeekoo.beget.app/gruzgo/fleet/paycom/,"ООО «""SAMARKAND ELITE-TAXI GROUP"" MCHJ»","""SAMARKAND ELITE-TAXI GROUP""",generic,6a0ef7f7269df6082e44ca45
domain,beget.app,futhafeekoo.beget.app,443,https,/taxi111/fleet/paycom/,https://futhafeekoo.beget.app/taxi111/fleet/paycom/,"ООО «""TAXI 111"" MCHJ»",TAXI 111,generic,6a2bc4d6e4883581326b1949
domain,beget.app,gidadouji.beget.app,443,https,/fleet/paycom/,https://gidadouji.beget.app/fleet/paycom/,"ООО «""TAXI  CAR TRADE"" MCHJ»",TAXI  CAR TRADE,generic,662ba6702eb76ec81b699ad3
domain,beget.app,gitipuckut.beget.app,443,https,/fleet/paycom/,https://gitipuckut.beget.app/fleet/paycom/,"ООО «""01 POYTAXT"" MCHJ»",Novza Taxi,generic,63fdee778fcd96f893b6cf17
domain,beget.app,gunuebusay.beget.app,443,https,/fleet/paycom/,https://gunuebusay.beget.app/fleet/paycom/,"ООО «""NOVAIN"" MCHJ»",AVIA TAXI,generic,6555ed20ae6f794a7c7c2fd6
domain,beget.app,hasipanost.beget.app,443,https,/fleet/paycom/,https://hasipanost.beget.app/fleet/paycom/,"ООО «""SEBZOR TAXI"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",SEBZOR TAXI,generic,686d0e19d7ab35889d6c97ee
domain,beget.app,hasipanost.beget.app,443,https,/viptaxi/fleet/paycom/,https://hasipanost.beget.app/viptaxi/fleet/paycom/,"ООО «""VIP 999"" MCHJ»",VIP 999,generic,671a3136e51de1c6a3a6a2e4
domain,beget.app,hekofepafen.beget.app,443,https,/admiral/fleet/paycom/,https://hekofepafen.beget.app/admiral/fleet/paycom/,"ООО «""PREMIUM ADMIRAL "" MCHJ»",ADMIRAL TAXI,generic,640eb54d8298b09e6a7e68d1
domain,beget.app,hekofepafen.beget.app,443,https,/baron/fleet/paycom/,https://hekofepafen.beget.app/baron/fleet/paycom/,"ООО «""BARON-TAXI"" MCHJ»",BARON TAXI,generic,64394dfe5a04ae2eb6231df6
domain,beget.app,hogemusab.beget.app,443,https,/fleet/paycom/,https://hogemusab.beget.app/fleet/paycom/,"ООО «""MANSUR SHAX"" MCHJ»",MD TAXI,generic,6435034f5a04ae2eb622c118
domain,beget.app,ibetolnof.beget.app,443,https,/fleet/paycom/,https://ibetolnof.beget.app/fleet/paycom/,"ООО «""GLOBALTOSHKENT"" MCHJ»",GLOBALTOSHKENT,generic,67af11d6e4b4003392f133bf
domain,beget.app,igamdifug.beget.app,443,https,/billing/paycom/,https://igamdifug.beget.app/billing/paycom/,"ООО «""TULPAR TRANS SERVIS"" MCHJ»",TULPAR TRANS SERVIS,generic,66e8268843059d2bd919285b
domain,beget.app,irafayiy.beget.app,443,https,/fleet/paycom/,https://irafayiy.beget.app/fleet/paycom/,ООО «MCHJ PILOT SERVER»,PILOT SERVER,generic,661e1441067bde847beaba67
domain,beget.app,katopamip.beget.app,443,https,/fleet/paycom/,https://katopamip.beget.app/fleet/paycom/,"ООО «""YURKONSALTINGSERVIS"" MCHJ»",Luxe Taxi 2023,generic,65a11bf2c9a68d35404e49b2
domain,beget.app,kefaladoorn.beget.app,443,https,/fleet/paycom/,https://kefaladoorn.beget.app/fleet/paycom/,"ООО «""FARIZ ELDOR"" MCHJ»",BIZ TAXI,generic,676cfb5824c920882f007f19
domain,beget.app,kladabiyol.beget.app,443,https,/econom/fleet/paycom/,https://kladabiyol.beget.app/econom/fleet/paycom/,"ООО «""NEW PRO TAXI"" MCHJ»",Econom TAXI,generic,675fd55747f4e3e488efae20
domain,beget.app,kladabiyol.beget.app,443,https,/fleet/paycom/,https://kladabiyol.beget.app/fleet/paycom/,"ООО «""TAQVO 777"" MCHJ»",GTA TAXI,generic,6426d684fc0dc40f8260df01
domain,beget.app,kladabiyol.beget.app,443,https,/krakratura/fleet/paycom/,https://kladabiyol.beget.app/krakratura/fleet/paycom/,"ООО «""GTA DELIVERY GO"" MCHJ»",Krakratura taxi,generic,67bd6fa9e4b4003392f23e38
domain,beget.app,klolereduedik.beget.app,443,https,/fleet/paycom/,https://klolereduedik.beget.app/fleet/paycom/,"ООО «""MARAKAND-PRESTIJ TAXI"" MCHJ»",MARAKAND-PRESTIJ TAXI,generic,68b14a3b8f3347fe8659a58b
domain,beget.app,lefubklotor.beget.app,443,https,/fleet/paycom/,https://lefubklotor.beget.app/fleet/paycom/,"ООО «""PRAYM TAKSI"" MCHJ»",Xizmat Xalq Xizmatida,generic,668d2ebdd1602a403ae39aec
domain,beget.app,manisafit.beget.app,443,https,/fleet/paycom/,https://manisafit.beget.app/fleet/paycom/,"ООО «""MAXSUS TAXI"" MCHJ»",MAXSUS TAXI,generic,6687e206d1602a403ae34202
domain,beget.app,mejeserib.beget.app,443,https,/fleet/paycom/,https://mejeserib.beget.app/fleet/paycom/,"ООО «""SHER BEST AVTO "" MCHJ»",LION SHER,generic,6434a660e1c7455cbbf62731
domain,beget.app,obhirarnjet.beget.app,443,https,/fleet/paycom/,https://obhirarnjet.beget.app/fleet/paycom/,"ООО «""X-TAXI"" MCHJ»",X GO TAXI,generic,648fe7a1e76c7c81b6b1ae82
domain,beget.app,poohategrufi.beget.app,443,https,/fleet/paycom/,https://poohategrufi.beget.app/fleet/paycom/,"ООО «""AN-ZO GROUP"" MCHJ»",Avto Lux Taxi,generic,6576e25e43057b5376de6df9
domain,beget.app,queegiegada.beget.app,443,https,/fleet/paycom/,https://queegiegada.beget.app/fleet/paycom/,"ООО «""BENEFITS AND GOALS"" MCHJ»",ONIX TAXI,generic,64a1425894aff0d52dbdd5d9
domain,beget.app,ricuribok.beget.app,443,https,/fleet/paycom/,https://ricuribok.beget.app/fleet/paycom/,"ООО «""BIM TAXI GROUP"" MCHJ»",BIM TAXI GROUP,generic,66f39df435370d1d99fb63a8
domain,beget.app,staberixoon.beget.app,443,https,/fleet/paycom/,https://staberixoon.beget.app/fleet/paycom/,"ООО «""NUMBER 1 TAXI"" MCHJ»",ELEGANT TAXI,generic,66d049919412202b2cc4680b
domain,beget.app,strequudrousay.beget.app,443,https,/fleet/paycom/,https://strequudrousay.beget.app/fleet/paycom/,"ООО «""ANORTAXI"" MCHJ»",ANORTAXI,generic,660fee06abe7377ebe57614f
domain,beget.app,strequudrousay.beget.app,443,https,/zoomtaxi/fleet/paycom/,https://strequudrousay.beget.app/zoomtaxi/fleet/paycom/,ООО «STOR FAMILJ»,Zoom Taxi - Payme,generic,661398c9abe7377ebe5790f0
domain,beget.app,tejuesegu.beget.app,443,https,/fleet/paycom/,https://tejuesegu.beget.app/fleet/paycom/,ООО «MILLENNIUM GLOBAL TREYDING MCHJ»,TAXI UNIQUE,generic,646c9fbb2302bceec65e7baa
domain,beget.app,tiejisnohod.beget.app,443,https,/fleet/paycom/,https://tiejisnohod.beget.app/fleet/paycom/,"ООО «""CONSTANTLY BUSINESS"" MCHJ»",CONSTANTLY BUSINESS,generic,6631f6272eb76ec81b69f7ca
domain,beget.app,titutinktuf.beget.app,443,https,/chaqmoq/fleet/paycom/,https://titutinktuf.beget.app/chaqmoq/fleet/paycom/,"ООО «""CHAQMOQ-TEZKOR"" MCHJ»",CHAQMOQ TEZKOR,generic,662798062eb76ec81b694af7
domain,beget.app,titutinktuf.beget.app,443,https,/fleet/paycom/,https://titutinktuf.beget.app/fleet/paycom/,"ООО «""TAXI-SULTAN"" MCHJ»",TAXI-SULTAN,generic,6605024f5b347a44404c79dd
domain,beget.app,udapeyut.beget.app,443,https,/fleet/paycom/,https://udapeyut.beget.app/fleet/paycom/,"ООО «""999 NEW TAXI"" MCHJ»",Tesla Taxi,generic,66a38d04b9762cf5a08a172e
domain,beget.app,ugiesefip.beget.app,443,https,/fleet/paycom/,https://ugiesefip.beget.app/fleet/paycom/,"ООО «""ASHA YANDEX GROUP"" MCHJ»",TIFA,generic,66a38027b9762cf5a08a1556
domain,beget.app,zanafhaskot.beget.app,443,https,/fleet/paycom/,https://zanafhaskot.beget.app/fleet/paycom/,"ООО «""AS-TAXI"" MCHJ»",AS TAXI,generic,63be7626d3af34dee9995d14
domain,bek-baraka.uz,api-edo.bek-baraka.uz,443,https,/api/v1/payments/payme/webhook/,https://api-edo.bek-baraka.uz/api/v1/payments/payme/webhook/,"ООО «""BEK BARAKA IXTISOSLASHGAN SAVDO KOMPLEKSI"" MAS`ULIYATI CHEKLANGAN JAMIYAT»",BEK BARAKA,generic,694126efa9789bb6e4e4147e
domain,bektv.uz,merchant.bektv.uz,443,https,/paycom/default,https://merchant.bektv.uz/paycom/default,"ООО «""KINOBEST MEDIA"" MCHJ»",RIYA PLAY,generic,61e583d082e271b9d3c1c2cd
domain,bell-tour.uz,bell-tour.uz,443,https,/api/payme,https://bell-tour.uz/api/payme,"ООО «""BELL TUR"" MCHJ»",Bell Tur,generic,681078c3e096ba23ce85404f
domain,bemonde.uz,bemonde.uz,443,https,/,https://bemonde.uz/?wc-api=wc_payme,ООО «ART STAR CLASS»,Eurolux,generic,67e4f7d5ed17d6583aa2b670
domain,bemorim.uz,bemorim.uz,443,https,/api/payme,https://bemorim.uz/api/payme,ЧП «PORTENKO BOGDAN»,Bemorim.uz,generic,69df9548bf47aac75aba9c31
domain,benefisretail.uz,payment.benefisretail.uz,443,https,/payme,https://payment.benefisretail.uz/payme,"ООО «""BENEFIS RETAIL"" MCHJ»",BENEFIS,generic,6843fae270e3dcbc596c60ba
domain,berdime.uz,berdime.uz,443,https,/payment/update/,https://berdime.uz/payment/update/,ЧП «KENESBAYEV JETKERBAY»,Berdime,generic,67ef6be50802bfb0528b9bd5
domain,beshplus.uz,api.beshplus.uz,443,https,/merchant-api/v1/bilimdosh/payme/jsonrpc,https://api.beshplus.uz/merchant-api/v1/bilimdosh/payme/jsonrpc,"ООО «ООО ""EXCLUSIVE EDUCATION""»",Bilimdosh,generic,64ba3fe5635e6b267fe95296
domain,beshplus.uz,api.beshplus.uz,443,https,/merchant-api/v1/marketplace/payme/jsonrpc,https://api.beshplus.uz/merchant-api/v1/marketplace/payme/jsonrpc,"ООО «ООО ""EXCLUSIVE EDUCATION""»",ПЯТЬ С ПЛЮСОМ,generic,662f5ea62c3ef1dc22cffbe3
domain,beshqozon.uz,beshqozon.uz,443,https,/payme/,https://beshqozon.uz/payme/,ООО «MCHJ BLACKPILAF»,Besh Qozon,generic,63edd8d072052b074419ceae
domain,beshqozon.uz,panel.beshqozon.uz,443,https,/payment/paycom,https://panel.beshqozon.uz/payment/paycom?id=2,ООО «MCHJ BLACKPILAF»,Besh Qozon,generic,63466e012f0c7ec410a9ed5c
domain,bestats.uz,api.bestats.uz,443,https,/payme,https://api.bestats.uz/payme,ЧП «MAXMUDOV SUNNAT»,BESTATS,generic,64b78b7de4e564c982859a98
domain,bestedu.uz,www.bestedu.uz,443,https,/api/payme/webhook/,https://www.bestedu.uz/api/payme/webhook/,"ООО «""JIZZAKH BEST SCHOOL"" NODAVLAT TA'LIM MUASSASASI»",BEST SCHOOL,generic,69c4ff0597bfea905befc4d4
domain,beta-kafolat.uz,dev-khagent.beta-kafolat.uz,80,http,/api/handle/payme,http://dev-khagent.beta-kafolat.uz/api/handle/payme,АО «KAFOLAT HAYOT INSURANCE»,test,generic,63e22bc3820c523b0d7ab80a
domain,betta.uz,augustus.betta.uz,443,https,/api/payments/payme/webhook/,https://augustus.betta.uz/api/payments/payme/webhook/,"ООО «""AUGUST RECORDS"" MAS'ULIYATI CHEKLANGAN JAMIYAT»",AUGUST RECORDS,generic,69a955613338df1e0218852a
domain,bgsoft.uz,muzsaroy.bgsoft.uz,443,https,/api/payme,https://muzsaroy.bgsoft.uz/api/payme,"ООО «""ALPAMISH ICE ARENA"" MCHJ»",ALPAMISH ICE ARENA,generic,63e236afa52727e621b30c3c
domain,bi-group.org,pay.bi-group.org,443,https,/api/v1/jsonrpc/PayMeExternal/PayMeExternal,https://pay.bi-group.org/api/v1/jsonrpc/PayMeExternal/PayMeExternal,"ИП ООО «""ADD-ESTATES"" MCHJ XK»",BI GROUP,generic,6576e7d01fbd780a6708fdf7
